source,cn_text,toxicity,insult,threat,offensiveness
CONAN,"Where exactly do you put people you remove from the UK, when they are from the UK?",0.0007322621531784534,0.0001854744041338563,0.00011752406862797216,0.908635675907135
CONAN,Pardonnez moi les femmes les plus instruites qui ont marqué l'histoire de ce monde étaient des femmes musulmanes.,0.053908370435237885,0.0014438362559303641,0.0004606860165949911,0.7751521468162537
CONAN,"I thought the association of Eggs with the celebration of Easter originally derived from Pagan, pre-Christian practices?",0.0007418090826831758,0.00018417365208733827,0.00011881493992405012,0.8691767454147339
CONAN,"La strada dell'integrazione garantisce che venga acquisito il rispetto dei diritti umani individuali. Proprio la convivenza con noi, e l'esempio che noi diamo in questo senso, potrà aprire anche la loro società.",0.056950218975543976,0.0016037824098020792,0.0003859745629597455,0.691490650177002
CONAN,"Salve, in realtà sono stati diversi gli esperti di questa religione che hanno spiegato che chi commette atti di violenza lo fa in violazione delle stesse norme del Corano, che prevedono soltanto un'autodifesa in caso di un attacco grave subito. Chi commette questi crimini, insomma, non conosce e non professa la vera fede musulmana.",0.1336236596107483,0.003797686891630292,0.000870705465786159,0.6526266932487488
CONAN,D'une part vous essentialiser et d'autre part vous voulez créer de toute pièce un climat hostile aux musulman-e-s rél-les ou supposé-es.,0.03524482995271683,0.001147167175076902,0.00037852965760976076,0.8074787259101868
CONAN,What frightens me personally is the ignorance you proudly display in the eyes of the world.,0.4488784372806549,0.06304163485765457,0.0008834662730805576,0.5506668090820312
CONAN,Maybe prejudice and xenophobia have nothing to contribute to our society.,0.02896655537188053,0.0008736502495594323,0.0003683869435917586,0.6122083067893982
CONAN,"Le Coran n'ordonne absolument pas la guerre mais la paix et la parole douce. Allah dit dans le Coran : ""par la sagesse et la bonne exhortation, appelle les gens au sentier de ton Seigneur. Discute avec eux de la meilleure façon"" (sourate 16 an-Nahl, verset 125)",0.003423969727009535,0.0002822056703735143,0.00011326505045872182,0.8553077578544617
MT-CONAN,I think that your view that Islam is causing problems in our country is very misinformed. It is an oversimpification and one that I cannot support.,0.0028055093716830015,0.00022696825908496976,0.00013628262968268245,0.5998750925064087
MT-CONAN,Perhaps we should have a look at what women have to say about this topic rather than perpetuating sexist stereotypes.,0.012212601490318775,0.0005731884157285094,0.00015839059778954834,0.5976203083992004
MT-CONAN,"The idea that there is such a thing as ""women hating men"", or ""women are inherently subhuman"", is just a completely unfounded and baseless stereotype that has been used as an excuse to justify a lot of bad things, from violence to rape culture.",0.09021138399839401,0.003913020249456167,0.0006243928801268339,0.6785932183265686
MT-CONAN,Do you really think that Jews only care about themselves? Then why do they prefer to live in our country where they are not the majority? How would you answer that?,0.08608870953321457,0.0044297510758042336,0.0013415240682661533,0.828637421131134
MT-CONAN,"We are here to make the UK work for everyone, and make sure people feel part of the community, not discriminated against. Muslims are a part of the population, it is very sad that we are constantly having to combat Islamophobia, as if Muslims were the source of all problems.",0.02674919366836548,0.0018310691229999065,0.0009654541499912739,0.760530948638916
MT-CONAN,Why should they be? They are just people with a different faith than you.,0.0021563947666436434,0.00023843575036153197,0.0001222587306983769,0.9224364757537842
MT-CONAN,"Ethnic minorities is a term used within a specific context, here for example, in the UK, people from these countries are minorities.",0.016111012548208237,0.0014132458018139005,0.00038444873644039035,0.8181867003440857
MT-CONAN,"Actually, Islam and Sharia both encourage peaceful coexistence and tolerance.",0.0006374827935360372,0.00019586097914725542,0.00016048351244535297,0.8327767848968506
MT-CONAN,"This is not true! Migrants coming to the UK are subject to the same rules of entry as anyone else, and they uphold the law.",0.000929832283873111,0.00018505503248889,0.00011362863733666018,0.8774848580360413
MT-CONAN,"I do not understand, why would you argue that Islam is a dangerous force in our country?",0.004483671858906746,0.00028155799373053014,0.00018982037727255374,0.7242965698242188
MT-CONAN,"Women are human beings, and deserve respect.",0.5427402853965759,0.03350559622049332,0.002745610661804676,0.7286814451217651
MT-CONAN,I'm sure you have concerns for gay people and their families. But don't you want to help your country and promote the values of an inclusive society as well?,0.019292274489998817,0.0008807320846244693,0.0005130756762810051,0.6131493449211121
MT-CONAN,Have you looked at the crime statistics in your area? Are you sure that Islam is specifically associated with crime in your area?,0.0014871080638840795,0.00019749661441892385,0.00010892910358961672,0.8699265718460083
MT-CONAN,"This is not true. If a claim is based on facts, then it must be true. If you just talk of stereotypes, then you won't go very far.",0.0007738607819192111,0.00017975200898945332,0.00011653322144411504,0.7928553819656372
MT-CONAN,"The integration process is about showing hospitality and acceptance towards different groups of people. Not only it is a good thing to our people to live in a diverse society, it is also good for our whole country.",0.0004984655533917248,0.00017434856272302568,0.00014831598673481494,0.931050717830658
MT-CONAN,"This is not true. I think you might have the wrong idea about feminism. Feminism is a movement for equality, and for women to have the same opportunities as men.",0.0011679483577609062,0.00019297198741696775,0.00010796798596857116,0.813613772392273
MT-CONAN,To work with people from different backgrounds and different opinions is promoting free speech. If there wasn't free speech for everyone you couldn't express how you feel.,0.0006871579098515213,0.00017376850883010775,0.00012890419748146087,0.9007501006126404
MT-CONAN,"There is no evidence that immigrants from a certain religion are different from other people, why do you think so?",0.0007769194198772311,0.00018194160657003522,0.00012062605674145743,0.8870719075202942
MT-CONAN,"If they register to vote they should be allowed to vote, like everyone else.",0.0008471200708299875,0.0001947643031599,0.00014100095722824335,0.9084875583648682
MT-CONAN,"Generalizing in this way, to a community, what happened to some individuals, is pointless. In the same way one could respond: black people are presidents of the United States of America.",0.04691324383020401,0.004432216286659241,0.000936006719712168,0.6427885890007019
MT-CONAN,There is no evidence that homosexuality is a health problem. Why do you say so?,0.19893264770507812,0.006308437790721655,0.0012771891197189689,0.5335730314254761
MT-CONAN,"Then why did we ask them to come in the first place, wasn't it to save our NHS, run the trains and post office? None of those were doing very well last time I looked, I think we might actually still be in need them.",0.001016927300952375,0.00020613157539628446,0.0001231230708071962,0.9311134815216064
MT-CONAN,The Koran does not advocate war. It also does not condone suicide (and suicide bombing is included) or any other violent behaviour.,0.009770977310836315,0.00037965772207826376,0.0003616917529143393,0.5393244624137878
MT-CONAN,There is no reason for banning POC from the Olympic Games. Why should they be singled out?,0.0007211788324639201,0.00018757337238639593,0.0001232411159435287,0.8625277876853943
MT-CONAN,"It would be better to focus on creating good living conditions for the persecuted ones, instead of making it harder to integrate new people.",0.0019455058500170708,0.00023617026454303414,0.00016392485122196376,0.8903458714485168
MT-CONAN,"The feminism does not inhibit the imagination, it promotes inclusive ideas and inclusive ideas promote a more equal society.",0.0007609041058458388,0.00017761789786163718,0.00013004124048165977,0.890264093875885
MT-CONAN,Feminism is about standing up for weaker people and trying to make the world a better place. Its not about standing on the side of the oppressors.,0.011356862261891365,0.00044187670573592186,0.00025484917568974197,0.7062581777572632
MT-CONAN,"The holocaust was a relatively recent event, but the hate which caused it and to which you subscribe, is centuries old.",0.012749149464070797,0.0005109412595629692,0.00022343467571772635,0.7117990255355835
MT-CONAN,"Muslims have contributed greatly to our society, and I do not see how they are 'common criminals'.",0.013321536593139172,0.0010912836296483874,0.0006271303864195943,0.5812623500823975
MT-CONAN,Jews have been responsible for the important technological advances of our time. It is ridiculous to think that they will be unable to take part in the creation of the modern nation we are proud to call our own.,0.06319833546876907,0.006143493577837944,0.00185877806507051,0.8000965714454651
MT-CONAN,Wouldn't you say its colonialism from many different countries and the consequesequences of Western intervention abroad which led to a lot of radicalisation and extremism?,0.001097226981073618,0.00018068130884785205,0.00011847361020045355,0.7846426963806152
MT-CONAN,"People with Down syndrome should have the chance to live full lives as they wish, without facing this discrimination.",0.02889665961265564,0.001458239508792758,0.0004961042432114482,0.7983162999153137
MT-CONAN,The overwhelming majority of Muslims live in Western societies. They are our fellow citizens.,0.003696105442941189,0.00036144183832220733,0.00027776125352829695,0.8283320665359497
MT-CONAN,There is nothing wrong with this. They are open to diversity and are able to embrace others views and culture.,0.000540482229553163,0.0001798156154109165,0.00014720266335643828,0.94080650806427
MT-CONAN,There are enough empty homes in the UK for both migrants and veterans. Migrants deserve to be treated humanely. Try having some empathy. What if you had to expatriate and had to live in poor conditions?,0.0022212353069335222,0.00024683107039891183,0.0001268072664970532,0.6633988618850708
MT-CONAN,"All countries must abide by the Universal Declaration of Human Rights, right?",0.0006467365892603993,0.00018191852723248303,0.0001507709821453318,0.9210454225540161
MT-CONAN,"Muslims live in many countries all over the world, and they are part of the fabric of the societies they live in. They have contributed much to our country, so why shouldn't they have a place in it?",0.006702643819153309,0.0006581806810572743,0.00042985149775631726,0.885346531867981
MT-CONAN,"Gay people exist, and are loved and valued for who they are. They are human beings with full human rights.",0.3808427155017853,0.028320437297225,0.004215523600578308,0.7126911878585815
MT-CONAN,"There is no need to hide behind ""I am not racist but"", you have no evidence for your claim. This is just fear-mongering, used to divide people and spread hate.",0.10624399781227112,0.0018523557810112834,0.0012332774931564927,0.595346987247467
MT-CONAN,Asylum is granted not just due to conflict but in cases where people establish a threat to life and liberty.,0.0008552875951863825,0.00017987699538934976,0.0001407922973157838,0.7895899415016174
MT-CONAN,"The feminist movement is a fight to end sexism, not a fight to dominate men.",0.06647250056266785,0.0013669671025127172,0.00045457560918293893,0.6308872699737549
MT-CONAN,"Muslims have lived in the West for centuries, and they have contributed greatly to our society. They are our brothers and sisters.",0.002953014336526394,0.00037645784323103726,0.0002762711374089122,0.8770378828048706
MT-CONAN,Different cultures have different practices for a variety of social interactions and situations. We must allow for exchanges so that the best practices can be utilized by all.,0.0005166619084775448,0.00017981338896788657,0.0001432560384273529,0.8981536030769348
MT-CONAN,"What if parents choose not to educate or discuss LGBT issues with their children? Where will they learn? From their peers? I agree that there are some sensitive subjects that are best addressed by parents, but this is human behavior and biology; aka science.",0.0010285263415426016,0.0001874580339062959,0.00011838585487566888,0.819514274597168
MT-CONAN,Feminism means equality of the genders. Equality of rights is necessary for a functioning society.,0.001204293337650597,0.00017939586541615427,0.00011058101517846808,0.7944044470787048
MT-CONAN,"Only questionnaires and history of sexual contact should identify a donor as safe or unsafe, not their sexual preferences.",0.004480878356844187,0.00026441350928507745,0.00011951422493439168,0.5554720759391785
MT-CONAN,"Homosexuality is not harmful to the population. Homosexuality is not just a passing phase, and we should just get over the idea of banning it.",0.1270165890455246,0.0029854336753487587,0.001275298884138465,0.5775696039199829
MT-CONAN,"All races are biologically related, so we are all naturally violent. The issue is how we treat each other as people, that's all.",0.014528688043355942,0.0005697001470252872,0.0004472205473575741,0.5741769671440125
MT-CONAN,"Human rights defenders cite statistics on suicide attempts and domestic violence in families with a homosexual son/daughter, suggesting the contrary imposition.",0.019352400675415993,0.0010961978696286678,0.0003716384817380458,0.5934040546417236
MT-CONAN,"It's not about blaming other people, but about helping those in need.",0.0009800816187635064,0.00018677167827263474,0.00012248721031937748,0.8381425142288208
MT-CONAN,"You cannot blame others for their condition, it is also society's duty to promote inclusion.",0.0013596551725640893,0.0002038782404270023,0.00012628512922674417,0.8703088164329529
MT-CONAN,Islam does not pose a security risk to this country. It's the reason why the UK and the EU are not falling apart.,0.002528882585465908,0.0002205281052738428,0.0001590722968103364,0.8009675145149231
MT-CONAN,Muslims are not imposing their religion on anyone. They are just different from other religions in that they choose to follow a set of specific beliefs and practices.,0.0017422247910872102,0.00025974525487981737,0.00019775042892433703,0.8327800035476685
MT-CONAN,"You cannot mix up race with religion, they are two separate things...",0.009416467510163784,0.00045103993033990264,0.00019239363609813154,0.7354413270950317
MT-CONAN,How about you stop using that as an argument and try to come up with some evidence? Maybe you can suggest some facts to back up your claim.,0.0015011680079624057,0.000207395656616427,0.00012737551878672093,0.8641932606697083
MT-CONAN,"Everyone is born equal in dignity and has the right to respect and protection, especially minorities.",0.025232495740056038,0.0012193896109238267,0.0006418190314434469,0.8798194527626038
MT-CONAN,"Not all people have similar interests and traditions, but that doesn't make muslims incompatible with others.",0.001275286078453064,0.00019919661281164736,0.00012596294982358813,0.7935290336608887
MT-CONAN,"Muslims already live in many European countries, and they are not banned. Why should we ban them from here?",0.0433066301047802,0.0020204565953463316,0.001217326265759766,0.8060006499290466
MT-CONAN,"You cannot ""get rid of"" foreigners since they are legal residents as you are.",0.026002539321780205,0.0011347596300765872,0.0003023679892066866,0.8446757197380066
MT-CONAN,People of different faiths have contributed to our society and Muslims are no exception. Do you have any contrary evidence?,0.0019406805513426661,0.00022477400489151478,0.0001294951798627153,0.9144766926765442
MT-CONAN,This is not true: Muslims are a very important part of our society. They are our neighbours and our friends.,0.005139718297868967,0.0004885011585429311,0.000359686731826514,0.8804516792297363
MT-CONAN,You have a very limited concept of what 'free' means!,0.0008367191185243428,0.0001813762355595827,0.00011549212649697438,0.8756827116012573
MT-CONAN,Mental illnesses and homosexuality are not related. What evidence do you have for this?,0.21041466295719147,0.006401682738214731,0.0014511178014799953,0.5166592597961426
MT-CONAN,I would suggest reading the Universal Declaration of Human Rights to get a better idea about how the existence of all kinds of people from all backgrounds and beliefs must be respected.,0.0005389695288613439,0.0001805672945920378,0.0001545454142615199,0.9237304925918579
MT-CONAN,"I think it is important to understand that there are different types of racism, some are based on historical or racial discrimination, while some are about individual differences. For me, the real issue is about racism in general. And your claim reminds me of that.",0.0014052744954824448,0.00019610990420915186,0.00011789592099376023,0.706028401851654
MT-CONAN,"In modern day Western world we have homeless people, children being abused, guns and drugs, abortion and poverty. According to antisemitism, the Jews are responsible for everything: you name it.",0.23674771189689636,0.01706269383430481,0.004154243040829897,0.5460874438285828
MT-CONAN,"Not only they steal our jobs, they are also the major cause of air pollution in our country, of deforestation in the Amazon, of the locust plague in Africa... and of the forthcoming alien invasion!!!",0.03921348974108696,0.0009955192217603326,0.0004419460310600698,0.5274267792701721
MT-CONAN,"If they respect the rules of civil coexistence, then there is no reason to think that they are a disgrace.",0.05646449699997902,0.0026905827689915895,0.00027719562058337033,0.5374150276184082
MT-CONAN,For the most part they are Italian citizens and are entitled to a home,0.0007991996826604009,0.00018720208026934415,0.00012639332271646708,0.9178395867347717
MT-CONAN,"Being fat is not a crime, but targeting them is.",0.2056921124458313,0.013955054804682732,0.00037162131047807634,0.5013893246650696
MT-CONAN,"You can find outdated teaching in all major religions but it doesn't mean most people follow those parts, a similar example from Christianity: Ephesians 5:22, ""Wives, submit to you husbands as to the Lord""",0.00945067498832941,0.0004664568405132741,0.00016647600568830967,0.851207971572876
MT-CONAN,I don't think that what you are saying is true. I think that the idea that Muslims are incompatible with Western society is a myth.,0.0038360734470188618,0.00029115346842445433,0.00015658291522413492,0.6651632785797119
MT-CONAN,"That is not true, the percentage of Jews in the U.S. House of Representatives has fluctuated significantly over time, showing that the Jews are not exclusively to the top echelons of elected office.",0.029177874326705933,0.0029716682620346546,0.0008200184674933553,0.835763692855835
MT-CONAN,"Muslims, in my opinion, do not want to take over our country. They are only here as guest workers.",0.09417170286178589,0.004336454905569553,0.0028920345939695835,0.7115477323532104
MT-CONAN,"There is no evidence that Islam is a religion of violence, and people can be violent even without any knowledge of Islam.",0.03259650245308876,0.0009657402406446636,0.0005854054470546544,0.6025609374046326
MT-CONAN,"Feminists are often accused of being 'naive', however I have seen several instances where feminists have used their ideas to tackle complex and powerful social and economic issues.",0.001597276539541781,0.00021022958389949054,0.0001020809868350625,0.8257163166999817
MT-CONAN,"People who vote for parties which target the most powerful are often mostly concerned about making it financially until the next month. Redistributing wealth from people who have way too much money seems fair, not threatening.",0.0006741079851053655,0.00018064236792270094,0.00013014346768613905,0.8478644490242004
MT-CONAN,"Age, Race, and Gender are categories that take precedence over Homosexuality. This is since such categories include both homosexual & heterosexual individuals; and are therefore higher risk categories than Homosexuality alone...",0.09946022182703018,0.003402772592380643,0.0008897208608686924,0.5230408906936646
MT-CONAN,"International protection is not only recognized in the case of conflicts, but also violence, discrimination and other serious threats to life and liberty.",0.0009180544293485582,0.00017781852511689067,0.00014570534403901547,0.7024375796318054
MT-CONAN,"Some people choose to live here based on the fact that they have never lived in a safe country. You would do the same, wouldn't you?",0.0012294878251850605,0.00021251682483125478,0.00012440340651664883,0.9289835095405579
MT-CONAN,The phenomenon is very complex and the data must be read carefully: most of the violence against women occurs in the home and goes unreported,0.0031317719258368015,0.00023136325762607157,0.0001232289068866521,0.6572272181510925
MT-CONAN,They can’t get council housing and are not even allowed to work. They get just £35 per week to pay for food and all other expenses.,0.0045213825069367886,0.000395692273741588,0.00014183606253936887,0.8054448366165161
MT-CONAN,"You can't say that a religion is an ideology, an opinion, or a degenerated interpretation of something. What would you think if somebody said so about your religion?",0.0009175277082249522,0.0001847369858296588,0.00011345032544340938,0.644192636013031
MT-CONAN,"Before donating, patients should fill-in a questionnaire where they are asked about their sexuality. If this is considered pertinent information and the patient is taken at their word about being homosexual, then equally the patient can be trusted about the declared sexual history, making sexuality irrelevant.",0.008675666525959969,0.00048477170639671385,0.0001979194494197145,0.540431797504425
MT-CONAN,"Muslims have been part of our country since its beginning, they have helped in building our society. They are our brothers and sisters. To suggest that Muslims are a problem is just not credible.",0.01952013373374939,0.0020672667305916548,0.0008853618637658656,0.838621973991394
MT-CONAN,"Let's face it: the drug trade is full of criminals and crooks, it does not depend on the skin tone of people.",0.10359591245651245,0.0036610011011362076,0.0006447923369705677,0.6819213032722473
MT-CONAN,You won't you agree that women are human beings with full human rights then?,0.08725065737962723,0.0025948453694581985,0.0006132342386990786,0.7580401301383972
MT-CONAN,"I have never heard of any evidence that suggests that women are no longer treated as second class citizens. Of course the situation has improved, but there still is a lot of discrimination against them.",0.004277579020708799,0.0004194758948870003,0.00012530095409601927,0.7416011691093445
MT-CONAN,Who are you to tell others what they can or cannot do with their own body?,0.004064335487782955,0.00028698702226392925,0.00014634279068559408,0.7536172866821289
MT-CONAN,It is a myth that blacks are cruel and wanton. There are more cruel people of all skin color out there than just the few black you are worried about.,0.6684774160385132,0.1159471794962883,0.0055376458913087845,0.6534770727157593
MT-CONAN,"If we are interested in human rights, we have a lot in common with feminism, as I see it. For example, we all have a duty to care for our fellow humans, regardless of gender.",0.0006277885404415429,0.00017322423809673637,0.00012858770787715912,0.8498646020889282
MT-CONAN,Are you really saying that a person's ability to work is the issue here? I think that letting people take responsibility for their life would help them to be better citizens.,0.0006459705182351172,0.00018937583081424236,0.00014397456834558398,0.899387001991272
MT-CONAN,We should really avoid any comparison between animals and humans and would be better if there were no discrimination at all. Homosexual people aren't a danger to children.,0.3260696232318878,0.01889151893556118,0.0030765002593398094,0.540968120098114
MT-CONAN,This has less to do with maternity and is more about the negative attitude of the person throwing the insult.,0.002323158085346222,0.00023098985548131168,9.660666546551511e-05,0.5685296058654785
MT-CONAN,If a child knows some gay people from a very early age nothing strange will happening. The idea that they can be harmed and their lives and sexual orientation are in danger is completely false.,0.22058124840259552,0.011348855681717396,0.002200077520683408,0.5570160746574402
MT-CONAN,Gays are not 'publicly condoning sexual violence' and gay men deserve the same protection as all people.,0.7121856212615967,0.040726687759160995,0.009634926915168762,0.5535738468170166
MT-CONAN,"I don't think it is ""for no reason"": women make up about half of the world's population, and even if the gender gap in labor force is getting smaller, there are still blatant cases in which women are discriminated against. For example they make up only around 20% of university professors in UK.",0.011033018119633198,0.0007741787121631205,0.00020649000362027436,0.7149121761322021
MT-CONAN,Evidence?,0.0007248962065204978,0.00017847708659246564,0.00010531752923270687,0.831119179725647
MT-CONAN,So their faith and belief in the teachings of God guides them to a virtuous path of public service. What exactly are you complaining about?,0.0007628367166034877,0.00018157764861825854,0.00013007671805098653,0.9460355639457703
MT-CONAN,"How can you be sure they control the world? Maybe there are some influential Jews in the world, but how does that coincide with 'controlling the world'?",0.03853108361363411,0.0022326121106743813,0.0008942593703977764,0.8936606049537659
MT-CONAN,"Islam is a religion of peace and tolerance. To be terrorist does not necessarily correspond with being Muslim, ask the RIA.",0.007656401954591274,0.0004026642709504813,0.00022507402172777802,0.6908934116363525
MT-CONAN,"For all the people who think women are brainwashed: they aren't brainwashed, they just happen to be oppressed in our society.",0.3773525059223175,0.02219025418162346,0.0016268077306449413,0.6971757411956787
MT-CONAN,"Most of them are not exploiting our country, most of them are just trying to have a better life.",0.0018637396860867739,0.0003181308275088668,0.0001287020422751084,0.7451159954071045
MT-CONAN,Silliness is not a bad thing if you know how to present it with a sense of humor. But this seems like nonsense to stir the pot with racist narrative.,0.02571992762386799,0.001018086215481162,0.00017546025628689677,0.5410689115524292
MT-CONAN,"Imagine a person who cannot have children because of an illness, would you really want to deprive her of the joy of having one via surrogate pregnancy?",0.0012840053532272577,0.00021793348423670977,0.0001239240082213655,0.7389997243881226
MT-CONAN,"Dear friend, first of all, sharia law and Islam are not extreme. Sharia law is guidance for the goal of leading humanity close to God and to live in kindness and justice with God's creation. Second of all, jihad, based on the concept of Muslim, means struggle for the advancement of oneself within the guidelines of Islam. All these reveal that Islam is a peaceful religion.",0.0008947759051807225,0.0001697310508461669,0.00013099306670483202,0.8842669129371643
MT-CONAN,Stealing is more about poverty than ethnicity.,0.00710595678538084,0.00036092070513404906,0.00013438657333608717,0.6406566500663757
MT-CONAN,"Women are people, and people are human. Being oppressed is not an choice. You may think it's a badge of honour to be called a man, but it should not be a badge of shame to be called woman.",0.10090241581201553,0.004245792515575886,0.0007881468627601862,0.5569034814834595
MT-CONAN,"This is just a lie: some media deliberately spreads this nonsense slut-shaming, with the result of only inciting hatred against the women who are raped.",0.9398029446601868,0.4569081962108612,0.0061749909073114395,0.7846380472183228
MT-CONAN,Really? I thought it was due to the salaries of the players... But of course it's the same old Jewish conspiracies fault.,0.0038867006078362465,0.00031807139748707414,0.00013333633251022547,0.7278155088424683
MT-CONAN,"As Islam teaches love and peace, it is not about killing and raping.",0.29378870129585266,0.007510133553296328,0.018242863938212395,0.5283427834510803
MT-CONAN,I am tired of seeing women being treated as sex objects. It's about time that women are given the respect they deserve.,0.27915483713150024,0.008064158260822296,0.0011113134678453207,0.62596195936203
MT-CONAN,"Feminism is the political ideology that seeks to achieve equality and social justice by improving the lot of women, by advocating for the equal rights of all members of society. Not bad, uh?",0.001320617855526507,0.00018948908837046474,0.00010673732322175056,0.8609050512313843
MT-CONAN,Are you sure that it is possible to talk about Europe drowning in migrants? So far I only heard about migrants drowning at sea.,0.0005707687232643366,0.00017733598360791802,0.00013351571396924555,0.776691734790802
MT-CONAN,"Not all Muslims are motivated by extremism. The problem is a lack of integration, and your words don't encourage it.",0.017508113756775856,0.0007383659249171615,0.0003647551639005542,0.7468857169151306
MT-CONAN,"Muslims are an essential part of our country, and we have to give them the freedom to worship their religion. We are proud of our open society.",0.020052824169397354,0.0014348747208714485,0.0011109684128314257,0.8850665092468262
MT-CONAN,This claim is a false cause and effect relation. A person's genes do not have any influence over any spurious predisposition' to commit crime.,0.0008313606376759708,0.00018638012988958508,0.00011934794747503474,0.6258121728897095
MT-CONAN,Every child has the right to education.,0.00762411393225193,0.00047395526780746877,0.00014270619431044906,0.8878235816955566
MT-CONAN,Most migrants come here to work.,0.0007316895062103868,0.00018613168504089117,0.0001154258570750244,0.8322146534919739
MT-CONAN,"Most Muslims are not terrorists, they are just here to work and provide for their families.",0.13514171540737152,0.006558098364621401,0.0033513789530843496,0.5829155445098877
MT-CONAN,"Accessing mainstream education offers opportunities that would otherwise never be available to people with down syndrome because they can work towards the same qualifications, without the stigma that arises from segregated education.",0.000772991159465164,0.00019383760809432715,0.00012602806964423507,0.866814374923706
MT-CONAN,"The EU has a responsibility to help people fleeing war and poverty, not become preoccupied by which faith they practice.",0.0006511605461128056,0.00016888124810066074,0.00012956855061929673,0.8490192890167236
MT-CONAN,The fact is that many of those diagnosed as having 'mental illness' are actually in need of mental healthcare. I can't see how you could say otherwise.,0.008735980838537216,0.0007151060272008181,0.0001851452252594754,0.5738136172294617
MT-CONAN,So you are saying that we should only allow non-religious people into public office?,0.0018575239228084683,0.00021066218323539943,0.00012329459423199296,0.8140190839767456
MT-CONAN,"When we give refugees and asylum seekers the opportunity to work, giving them legal access to the labor market, many of them agree to do works that Italians do not intend to do anymore. Isn't this an advantage for our country?",0.0005198194412514567,0.0001804578205337748,0.00014011061284691095,0.8516502976417542
MT-CONAN,Islam is a religion that was established to be peaceful.Apart from few extremists that remains the case.,0.001144713256508112,0.00018803194689098746,0.00011551118950592354,0.7908497452735901
MT-CONAN,Are brutality and cruelty are much better than softeness and emotions then? If we keep on reasoning like this we will perpetuate socially constructed gender norms which oppress both men and women.,0.007750870659947395,0.0003685910487547517,0.0001817820593714714,0.510004460811615
MT-CONAN,That sounds like quite a violent threat. Should I let the police know about this or?,0.0016859888564795256,0.00020885001868009567,0.00011695903958752751,0.6299801468849182
MT-CONAN,Islam is a religion that has had a huge and positive impact on human history and Western culture. To hate a religion is to hate all religions.,0.2125321477651596,0.0060888235457241535,0.003581692697480321,0.720150351524353
MT-CONAN,The Charlie Hebdo terrorist attacks were not so much the work of a religion as an expression of hatred and intolerance,0.04755115509033203,0.0011628075735643506,0.0007805784116499126,0.5562468767166138
MT-CONAN,"Even if it were true that some people are more prone to believe conspiracy theories, it is still true that we can all benefit from a shared perspective on things. And surely believing in factual evidence does that.",0.0006061511230655015,0.00017704840865917504,0.00013043219223618507,0.8415434956550598
MT-CONAN,"My reasoning is that equality is possible only within a framework of reciprocity and respect. This is something that must be implemented by spotting a light on the disadvantaged first, and this is why it is called feminism.",0.0005431597237475216,0.0001730715302983299,0.00013356054842006415,0.9036474227905273
MT-CONAN,Muslims are part of our society and have contributed to our culture and economy. They are our brothers and sisters.,0.011340026743710041,0.0010630418546497822,0.0005943151190876961,0.8833302855491638
MT-CONAN,It seems that some people have made hatred for Muslims their default response to all types of social injustice.,0.028752144426107407,0.001102214097045362,0.0006417331169359386,0.5587704181671143
MT-CONAN,"That's just a description of a lot of women who are oppressed, don't you agree? I'm not sure you have a point.",0.0015014566015452147,0.0002015893696807325,9.209579002344981e-05,0.7210659384727478
MT-CONAN,Nobody wants to leave their country and meet so many dangers and difficulties unless there are serious reasons.,0.00837906263768673,0.00034600679646246135,0.00025886634830385447,0.8533331751823425
MT-CONAN,Distinguishing either on religion or on race does not relate to national identity.,0.0007075596950016916,0.00018143885245081037,0.00011985248420387506,0.7759941816329956
MT-CONAN,Do you think Muslims are worse than the criminals who commit crimes just because of their religion?,0.13073115050792694,0.004739182069897652,0.001716675003990531,0.6480347514152527
MT-CONAN,Where are the facts?,0.0007830018294043839,0.0001780740567483008,0.00011196600826224312,0.8396307229995728
MT-CONAN,"All women are entitled to be happy and fulfilled, this doesn't need to be proven. Why are you being doubtful about it?",0.015073796734213829,0.000675980350933969,0.0002062603598460555,0.894297182559967
MT-CONAN,It's not going to do you any good to think about a Muslim massacre.,0.38761448860168457,0.011655411683022976,0.01644609309732914,0.5883150100708008
MT-CONAN,"What should be guaranteed are equality and respect for women's rights, not a pandering to the desires of men.",0.0015180273912847042,0.00020575417147483677,0.00011256260040681809,0.6972436308860779
MT-CONAN,"If they were not able to work, and they had no rights, they wouldn't be hired in every field of occupation, and this is a no-brainer logic to grasp.",0.006029343232512474,0.0004073662857990712,0.00010450928675709292,0.8326693773269653
MT-CONAN,"Can you provide some evidence? We have to focus on the prevention of crime, promoting community cohesion and keeping our communities safe. Not on pointing the finger at black people all the time.",0.023288974538445473,0.0014023286057636142,0.0005383056704886258,0.7870104908943176
MT-CONAN,LGBT+ people are just as welcome in heterosexual communities as in other communities. Maybe we should take away discrimination instead.,0.004246766213327646,0.00030344605329446495,0.00017907764413394034,0.6447358727455139
MT-CONAN,"I want women to be strong and independent and able to take up any career they want. If women choose to be submissive to men then that is their choice, but you cannot suggest that being treated this way in spite of their choices is ok.",0.002795588690787554,0.0002716359158512205,0.00014066723815631121,0.7297500967979431
MT-CONAN,You know it's no secret that in our society white people are vastly over represented in high profile positions. The only way to challenge and fix this is by changing our priorities.,0.01201637089252472,0.0007064332021400332,0.00036851459299214184,0.7374746799468994
