submission_date,response_id,evaluator_id,baseclaim_id,left_narrative_id,left_rhetorical_id,left_style_id,right_narrative_id,right_rhetorical_id,right_style_id,kpi_id,left_chosen,response_time
03/10/2024 11:48,1288,1,3,305,5,5,345,9,5,1,1,14
03/10/2024 11:48,1289,1,3,305,5,5,345,9,5,2,1,1
03/10/2024 11:48,1290,1,3,305,5,5,345,9,5,3,1,1
03/10/2024 11:48,1291,1,3,314,6,4,315,6,5,1,0,9
03/10/2024 11:48,1292,1,3,314,6,4,315,6,5,2,1,4
03/10/2024 11:48,1293,1,3,314,6,4,315,6,5,3,0,1
03/10/2024 11:49,1294,1,3,262,1,2,337,8,7,1,1,41
03/10/2024 11:49,1295,1,3,262,1,2,337,8,7,2,0,3
03/10/2024 11:49,1296,1,3,262,1,2,337,8,7,3,1,2
03/10/2024 11:49,1297,1,3,265,1,5,289,3,9,1,0,35
03/10/2024 11:50,1298,1,3,265,1,5,289,3,9,2,1,3
03/10/2024 11:50,1299,1,3,265,1,5,289,3,9,3,0,1
03/10/2024 11:50,1300,1,3,285,3,5,317,6,7,1,1,14
03/10/2024 11:50,1301,1,3,285,3,5,317,6,7,2,1,2
03/10/2024 11:50,1302,1,3,285,3,5,317,6,7,3,1,1
03/10/2024 11:50,1303,1,3,308,5,8,326,7,6,1,1,11
03/10/2024 11:50,1304,1,3,308,5,8,326,7,6,2,1,1
03/10/2024 11:50,1305,1,3,308,5,8,326,7,6,3,1,2
03/10/2024 11:50,1306,1,3,321,7,1,323,7,3,1,0,11
03/10/2024 11:50,1307,1,3,321,7,1,323,7,3,2,1,3
03/10/2024 11:51,1308,1,3,321,7,1,323,7,3,3,0,4
03/10/2024 12:30,1309,1,3,264,1,4,367,11,7,1,1,38
03/10/2024 12:30,1310,1,3,264,1,4,367,11,7,2,0,2
03/10/2024 12:30,1311,1,3,264,1,4,367,11,7,3,0,4
03/10/2024 12:31,1312,1,3,304,5,4,377,12,7,1,0,28
03/10/2024 12:31,1313,1,3,304,5,4,377,12,7,2,0,26
03/10/2024 12:31,1314,1,3,304,5,4,377,12,7,3,0,14
03/10/2024 12:32,1315,1,3,363,11,3,380,12,10,1,1,74
03/10/2024 12:33,1316,1,3,363,11,3,380,12,10,2,1,2
03/10/2024 12:33,1317,1,3,363,11,3,380,12,10,3,1,1
03/10/2024 12:33,1318,1,3,277,2,7,386,13,6,1,0,49
03/10/2024 12:33,1319,1,3,277,2,7,386,13,6,2,1,5
03/10/2024 12:34,1320,1,3,277,2,7,386,13,6,3,1,9
03/10/2024 12:37,1321,1,3,267,1,7,270,1,10,1,0,201
03/10/2024 12:37,1322,1,3,267,1,7,270,1,10,2,1,2
03/10/2024 12:37,1323,1,3,267,1,7,270,1,10,3,0,1
03/10/2024 12:38,1324,1,3,301,5,1,308,5,8,1,1,27
03/10/2024 12:38,1325,1,3,301,5,1,308,5,8,2,0,6
03/10/2024 12:38,1326,1,3,301,5,1,308,5,8,3,1,4
03/10/2024 12:38,1327,1,3,356,10,6,379,12,9,1,1,5
03/10/2024 12:38,1328,1,3,356,10,6,379,12,9,2,0,18
03/10/2024 12:38,1329,1,3,356,10,6,379,12,9,3,0,7
03/10/2024 12:40,1330,1,3,331,8,1,344,9,4,1,0,96
03/10/2024 12:40,1331,1,3,331,8,1,344,9,4,2,1,6
03/10/2024 12:40,1332,1,3,331,8,1,344,9,4,3,0,4
03/10/2024 12:41,1333,1,3,286,3,6,385,13,5,1,1,24
03/10/2024 12:41,1334,1,3,286,3,6,385,13,5,2,1,4
03/10/2024 12:41,1335,1,3,286,3,6,385,13,5,3,1,4
03/10/2024 12:41,1336,1,3,301,5,1,332,8,2,1,1,17
03/10/2024 12:41,1337,1,3,301,5,1,332,8,2,2,1,5
03/10/2024 12:41,1338,1,3,301,5,1,332,8,2,3,0,7
03/10/2024 12:42,1339,1,3,355,10,5,386,13,6,1,1,19
03/10/2024 12:42,1340,1,3,355,10,5,386,13,6,2,0,2
03/10/2024 12:42,1341,1,3,355,10,5,386,13,6,3,0,2
03/10/2024 12:42,1342,1,3,265,1,5,373,12,3,1,0,31
03/10/2024 12:42,1343,1,3,265,1,5,373,12,3,2,1,2
03/10/2024 12:42,1344,1,3,265,1,5,373,12,3,3,0,3
03/10/2024 12:42,1345,1,3,328,7,8,347,9,7,1,1,12
03/10/2024 12:42,1346,1,3,328,7,8,347,9,7,2,0,1
03/10/2024 12:43,1347,1,3,328,7,8,347,9,7,3,0,1
03/10/2024 12:43,1348,1,3,273,2,3,280,2,10,1,0,9
03/10/2024 12:43,1349,1,3,273,2,3,280,2,10,2,0,3
03/10/2024 12:43,1350,1,3,273,2,3,280,2,10,3,0,4
03/10/2024 12:43,1351,1,3,286,3,6,337,8,7,1,1,10
03/10/2024 12:43,1352,1,3,286,3,6,337,8,7,2,0,2
03/10/2024 12:43,1353,1,3,286,3,6,337,8,7,3,1,2
03/10/2024 12:43,1354,1,3,376,12,6,380,12,10,1,0,19
03/10/2024 12:44,1355,1,3,376,12,6,380,12,10,2,1,2
03/10/2024 12:44,1356,1,3,376,12,6,380,12,10,3,0,3
03/10/2024 12:44,1357,1,3,277,2,7,333,8,3,1,1,9
03/10/2024 12:44,1358,1,3,277,2,7,333,8,3,2,0,2
03/10/2024 12:45,1359,1,3,277,2,7,333,8,3,3,0,58
03/10/2024 12:45,1360,1,3,336,8,6,355,10,5,1,0,10
03/10/2024 12:45,1361,1,3,336,8,6,355,10,5,2,1,2
03/10/2024 12:45,1362,1,3,336,8,6,355,10,5,3,1,1
03/10/2024 12:45,1363,1,3,293,4,3,344,9,4,1,1,18
03/10/2024 12:45,1364,1,3,293,4,3,344,9,4,2,1,1
03/10/2024 12:45,1365,1,3,293,4,3,344,9,4,3,1,2
03/10/2024 12:46,1366,1,3,297,4,7,336,8,6,1,0,25
03/10/2024 12:46,1367,1,3,297,4,7,336,8,6,2,0,12
03/10/2024 12:46,1368,1,3,297,4,7,336,8,6,3,0,6
03/10/2024 12:47,1369,1,3,271,2,1,276,2,6,1,1,20
03/10/2024 12:47,1370,1,3,271,2,1,276,2,6,2,0,1
03/10/2024 12:47,1371,1,3,271,2,1,276,2,6,3,1,3
03/10/2024 12:47,1372,1,3,282,3,2,388,13,8,1,1,15
03/10/2024 12:47,1373,1,3,282,3,2,388,13,8,2,0,1
03/10/2024 12:47,1374,1,3,282,3,2,388,13,8,3,0,2
03/10/2024 12:47,1375,1,3,368,11,8,381,13,1,1,1,9
03/10/2024 12:47,1376,1,3,368,11,8,381,13,1,2,1,2
03/10/2024 12:47,1377,1,3,368,11,8,381,13,1,3,1,2
03/10/2024 12:48,1378,1,3,264,1,4,320,6,10,1,0,23
03/10/2024 12:48,1379,1,3,264,1,4,320,6,10,2,1,2
03/10/2024 12:48,1380,1,3,264,1,4,320,6,10,3,1,4
03/10/2024 12:48,1381,1,3,273,2,3,382,13,2,1,0,11
03/10/2024 12:48,1382,1,3,273,2,3,382,13,2,2,1,2
03/10/2024 12:48,1383,1,3,273,2,3,382,13,2,3,0,1
03/10/2024 12:48,1384,1,3,274,2,4,310,5,10,1,1,22
03/10/2024 12:49,1385,1,3,274,2,4,310,5,10,2,0,13
03/10/2024 12:49,1386,1,3,274,2,4,310,5,10,3,1,8
03/10/2024 12:49,1387,1,3,275,2,5,328,7,8,1,0,16
03/10/2024 12:49,1388,1,3,275,2,5,328,7,8,2,0,7
03/10/2024 12:49,1389,1,3,275,2,5,328,7,8,3,0,3
03/10/2024 12:49,1390,1,3,266,1,6,371,12,1,1,0,11
03/10/2024 12:50,1391,1,3,266,1,6,371,12,1,2,0,2
03/10/2024 12:50,1392,1,3,266,1,6,371,12,1,3,0,2
07/10/2024 06:25,1393,1,3,284,3,4,368,11,8,1,0,13
07/10/2024 06:25,1394,1,3,284,3,4,368,11,8,2,0,3
07/10/2024 06:25,1395,1,3,284,3,4,368,11,8,3,0,2
07/10/2024 06:26,1396,1,3,275,2,5,305,5,5,1,0,18
07/10/2024 06:26,1397,1,3,275,2,5,305,5,5,2,0,1
07/10/2024 06:26,1398,1,3,275,2,5,305,5,5,3,0,2
07/10/2024 06:27,1399,1,3,290,3,10,367,11,7,1,1,73
07/10/2024 06:27,1400,1,3,290,3,10,367,11,7,2,0,2
07/10/2024 06:27,1401,1,3,290,3,10,367,11,7,3,0,2
07/10/2024 06:27,1402,1,3,318,6,8,349,9,9,1,0,13
07/10/2024 06:27,1403,1,3,318,6,8,349,9,9,2,1,8
07/10/2024 06:27,1404,1,3,318,6,8,349,9,9,3,0,1
07/10/2024 06:28,1405,1,3,324,7,4,348,9,8,1,1,37
07/10/2024 06:28,1406,1,3,324,7,4,348,9,8,2,0,1
07/10/2024 06:28,1407,1,3,324,7,4,348,9,8,3,0,1
07/10/2024 06:28,1408,1,3,275,2,5,316,6,6,1,1,14
07/10/2024 06:28,1409,1,3,275,2,5,316,6,6,2,0,2
07/10/2024 06:28,1410,1,3,275,2,5,316,6,6,3,1,2
07/10/2024 06:31,1411,1,3,318,6,8,331,8,1,1,0,132
07/10/2024 06:31,1412,1,3,318,6,8,331,8,1,2,1,1
07/10/2024 06:31,1413,1,3,318,6,8,331,8,1,3,1,1
07/10/2024 06:31,1414,1,3,370,11,10,390,13,10,1,1,14
07/10/2024 06:31,1415,1,3,370,11,10,390,13,10,2,0,3
07/10/2024 06:31,1416,1,3,370,11,10,390,13,10,3,0,2
07/10/2024 06:32,1417,1,3,292,4,2,296,4,6,1,0,30
07/10/2024 06:32,1418,1,3,292,4,2,296,4,6,2,1,4
07/10/2024 06:32,1419,1,3,292,4,2,296,4,6,3,1,1
07/10/2024 06:33,1420,1,3,335,8,5,375,12,5,1,0,63
07/10/2024 06:33,1421,1,3,335,8,5,375,12,5,2,1,6
07/10/2024 06:33,1422,1,3,335,8,5,375,12,5,3,0,14
07/10/2024 06:33,1423,1,3,281,3,1,381,13,1,1,1,10
07/10/2024 06:33,1424,1,3,281,3,1,381,13,1,2,0,8
07/10/2024 06:33,1425,1,3,281,3,1,381,13,1,3,1,2
07/10/2024 06:34,1426,1,3,281,3,1,350,9,10,1,0,47
07/10/2024 06:34,1427,1,3,281,3,1,350,9,10,2,0,4
07/10/2024 06:34,1428,1,3,281,3,1,350,9,10,3,0,2
07/10/2024 06:35,1429,1,3,286,3,6,340,8,10,1,0,11
07/10/2024 06:35,1430,1,3,286,3,6,340,8,10,2,0,3
07/10/2024 06:35,1431,1,3,286,3,6,340,8,10,3,0,2
07/10/2024 06:36,1432,1,3,279,2,9,299,4,9,1,0,81
07/10/2024 06:36,1433,1,3,279,2,9,299,4,9,2,1,2
07/10/2024 06:36,1434,1,3,279,2,9,299,4,9,3,0,9
07/10/2024 06:36,1435,1,3,269,1,9,299,4,9,1,1,9
07/10/2024 06:37,1436,1,3,269,1,9,299,4,9,2,1,2
07/10/2024 06:37,1437,1,3,269,1,9,299,4,9,3,1,2
07/10/2024 06:37,1438,1,3,352,10,2,369,11,9,1,1,20
07/10/2024 06:37,1439,1,3,352,10,2,369,11,9,2,0,2
07/10/2024 06:37,1440,1,3,352,10,2,369,11,9,3,0,1
07/10/2024 06:39,1441,1,3,296,4,6,365,11,5,1,0,96
07/10/2024 06:39,1442,1,3,296,4,6,365,11,5,2,1,4
07/10/2024 06:39,1443,1,3,296,4,6,365,11,5,3,0,4
07/10/2024 06:39,1444,1,3,272,2,2,347,9,7,1,0,23
07/10/2024 06:39,1445,1,3,272,2,2,347,9,7,2,0,3
07/10/2024 06:39,1446,1,3,272,2,2,347,9,7,3,0,2
07/10/2024 06:40,1447,1,3,305,5,5,316,6,6,1,1,58
07/10/2024 06:40,1448,1,3,305,5,5,316,6,6,2,1,1
07/10/2024 06:40,1449,1,3,305,5,5,316,6,6,3,1,1
07/10/2024 06:43,1450,1,3,331,8,1,372,12,2,1,0,159
07/10/2024 06:43,1451,1,3,331,8,1,372,12,2,2,1,1
07/10/2024 06:43,1452,1,3,331,8,1,372,12,2,3,1,2
07/10/2024 06:43,1453,1,3,336,8,6,388,13,8,1,1,10
07/10/2024 06:43,1454,1,3,336,8,6,388,13,8,2,0,2
07/10/2024 06:43,1455,1,3,336,8,6,388,13,8,3,0,1
07/10/2024 06:44,1456,1,3,346,9,6,381,13,1,1,1,65
07/10/2024 06:44,1457,1,3,346,9,6,381,13,1,2,0,5
07/10/2024 06:45,1458,1,3,346,9,6,381,13,1,3,1,2
07/10/2024 06:45,1459,1,3,273,2,3,384,13,4,1,0,11
07/10/2024 06:45,1460,1,3,273,2,3,384,13,4,2,0,2
07/10/2024 06:45,1461,1,3,273,2,3,384,13,4,3,0,2
07/10/2024 06:46,1462,1,3,287,3,7,360,10,10,1,0,76
07/10/2024 06:46,1463,1,3,287,3,7,360,10,10,2,1,2
07/10/2024 06:46,1464,1,3,287,3,7,360,10,10,3,1,1
07/10/2024 06:46,1465,1,3,270,1,10,288,3,8,1,1,16
07/10/2024 06:47,1466,1,3,270,1,10,288,3,8,2,1,2
07/10/2024 06:47,1467,1,3,270,1,10,288,3,8,3,1,2
07/10/2024 06:47,1468,1,3,282,3,2,387,13,7,1,0,15
07/10/2024 06:47,1469,1,3,282,3,2,387,13,7,2,0,1
07/10/2024 06:47,1470,1,3,282,3,2,387,13,7,3,0,2
07/10/2024 06:48,1471,1,3,273,2,3,284,3,4,1,0,77
07/10/2024 06:48,1472,1,3,273,2,3,284,3,4,2,1,3
07/10/2024 06:48,1473,1,3,273,2,3,284,3,4,3,1,6
07/10/2024 06:49,1474,1,3,266,1,6,314,6,4,1,0,10
07/10/2024 06:49,1475,1,3,266,1,6,314,6,4,2,1,3
07/10/2024 06:49,1476,1,3,266,1,6,314,6,4,3,0,3
07/10/2024 06:49,1477,1,3,283,3,3,299,4,9,1,1,31
07/10/2024 06:49,1478,1,3,283,3,3,299,4,9,2,0,3
07/10/2024 06:49,1479,1,3,283,3,3,299,4,9,3,1,2
07/10/2024 06:51,1480,1,3,264,1,4,291,4,1,1,1,78
07/10/2024 06:51,1481,1,3,264,1,4,291,4,1,2,1,2
07/10/2024 06:51,1482,1,3,264,1,4,291,4,1,3,1,2
07/10/2024 06:51,1483,1,3,278,2,8,291,4,1,1,0,14
07/10/2024 06:51,1484,1,3,278,2,8,291,4,1,2,1,5
07/10/2024 06:51,1485,1,3,278,2,8,291,4,1,3,0,6
07/10/2024 06:52,1486,1,3,318,6,8,357,10,7,1,1,27
07/10/2024 06:52,1487,1,3,318,6,8,357,10,7,2,1,2
07/10/2024 06:52,1488,1,3,318,6,8,357,10,7,3,1,2
07/10/2024 06:52,1489,1,3,288,3,8,358,10,8,1,0,33
07/10/2024 06:52,1490,1,3,288,3,8,358,10,8,2,0,2
07/10/2024 06:52,1491,1,3,288,3,8,358,10,8,3,0,1
07/10/2024 06:53,1492,1,3,317,6,7,321,7,1,1,0,16
07/10/2024 06:53,1493,1,3,317,6,7,321,7,1,2,0,2
07/10/2024 06:53,1494,1,3,317,6,7,321,7,1,3,0,2
07/10/2024 06:53,1495,1,3,286,3,6,325,7,5,1,0,17
07/10/2024 06:53,1496,1,3,286,3,6,325,7,5,2,1,3
07/10/2024 06:53,1497,1,3,286,3,6,325,7,5,3,0,3
07/10/2024 06:55,1498,1,3,277,2,7,382,13,2,1,0,99
07/10/2024 06:55,1499,1,3,277,2,7,382,13,2,2,1,3
07/10/2024 06:55,1500,1,3,277,2,7,382,13,2,3,1,8
07/10/2024 06:55,1501,1,3,276,2,6,287,3,7,1,0,16
07/10/2024 06:55,1502,1,3,276,2,6,287,3,7,2,1,4
07/10/2024 06:55,1503,1,3,276,2,6,287,3,7,3,0,2
07/10/2024 06:56,1504,1,3,307,5,7,344,9,4,1,0,13
07/10/2024 06:56,1505,1,3,307,5,7,344,9,4,2,1,3
07/10/2024 06:56,1506,1,3,307,5,7,344,9,4,3,1,4
07/10/2024 06:56,1507,1,3,345,9,5,384,13,4,1,0,12
07/10/2024 06:56,1508,1,3,345,9,5,384,13,4,2,0,1
07/10/2024 06:56,1509,1,3,345,9,5,384,13,4,3,0,2
07/10/2024 06:56,1510,1,3,276,2,6,315,6,5,1,0,12
07/10/2024 06:56,1511,1,3,276,2,6,315,6,5,2,1,3
07/10/2024 06:56,1512,1,3,276,2,6,315,6,5,3,0,4
07/10/2024 06:57,1513,1,3,292,4,2,308,5,8,1,0,9
07/10/2024 06:57,1514,1,3,292,4,2,308,5,8,2,0,2
07/10/2024 06:57,1515,1,3,292,4,2,308,5,8,3,0,2
07/10/2024 06:57,1516,1,3,337,8,7,363,11,3,1,0,48
07/10/2024 06:58,1517,1,3,337,8,7,363,11,3,2,1,2
07/10/2024 06:58,1518,1,3,337,8,7,363,11,3,3,0,5
07/10/2024 06:58,1519,1,3,306,5,6,348,9,8,1,0,8
07/10/2024 06:58,1520,1,3,306,5,6,348,9,8,2,0,3
07/10/2024 06:58,1521,1,3,306,5,6,348,9,8,3,0,1
07/10/2024 06:58,1522,1,3,317,6,7,386,13,6,1,1,6
07/10/2024 06:58,1523,1,3,317,6,7,386,13,6,2,0,1
07/10/2024 06:58,1524,1,3,317,6,7,386,13,6,3,0,2
08/10/2024 05:53,1525,1,3,375,12,5,378,12,8,1,1,42
08/10/2024 05:53,1526,1,3,375,12,5,378,12,8,2,0,5
08/10/2024 05:53,1527,1,3,375,12,5,378,12,8,3,0,2
08/10/2024 05:53,1528,1,3,343,9,3,378,12,8,1,0,16
08/10/2024 05:53,1529,1,3,343,9,3,378,12,8,2,1,4
08/10/2024 05:53,1530,1,3,343,9,3,378,12,8,3,1,2
20/09/2024 17:21,1,2,1,34,4,4,86,9,6,1,1,57
20/09/2024 17:22,2,2,1,34,4,4,86,9,6,2,1,11
20/09/2024 17:22,3,2,1,34,4,4,86,9,6,3,0,27
20/09/2024 17:22,4,2,1,16,2,6,93,10,3,1,0,23
20/09/2024 17:23,5,2,1,16,2,6,93,10,3,2,0,14
20/09/2024 17:23,6,2,1,16,2,6,93,10,3,3,0,12
20/09/2024 17:23,7,2,1,7,1,7,60,6,10,1,0,18
20/09/2024 17:23,8,2,1,7,1,7,60,6,10,2,0,9
20/09/2024 17:23,9,2,1,7,1,7,60,6,10,3,1,2
20/09/2024 17:24,10,2,1,44,5,4,59,6,9,1,0,16
20/09/2024 17:24,11,2,1,44,5,4,59,6,9,2,1,10
20/09/2024 17:24,12,2,1,44,5,4,59,6,9,3,0,3
20/09/2024 17:24,13,2,1,10,1,10,17,2,7,1,0,24
20/09/2024 17:24,14,2,1,10,1,10,17,2,7,2,0,5
20/09/2024 17:25,15,2,1,10,1,10,17,2,7,3,1,5
20/09/2024 17:25,16,2,1,2,1,2,103,11,3,1,0,18
20/09/2024 17:25,17,2,1,2,1,2,103,11,3,2,1,1
20/09/2024 17:25,18,2,1,2,1,2,103,11,3,3,1,2
20/09/2024 17:25,19,2,1,29,3,9,95,10,5,1,0,19
20/09/2024 17:25,20,2,1,29,3,9,95,10,5,2,1,4
20/09/2024 17:25,21,2,1,29,3,9,95,10,5,3,1,2
20/09/2024 17:26,22,2,1,28,3,8,97,10,7,1,0,28
20/09/2024 17:26,23,2,1,28,3,8,97,10,7,2,1,5
20/09/2024 17:26,24,2,1,28,3,8,97,10,7,3,0,2
20/09/2024 17:27,25,2,1,12,2,2,120,12,10,1,0,45
20/09/2024 17:27,26,2,1,12,2,2,120,12,10,2,0,4
20/09/2024 17:27,27,2,1,12,2,2,120,12,10,3,0,4
20/09/2024 17:27,28,2,1,110,11,10,113,12,3,1,0,15
20/09/2024 17:27,29,2,1,110,11,10,113,12,3,2,0,7
20/09/2024 17:27,30,2,1,110,11,10,113,12,3,3,0,2
20/09/2024 17:28,31,2,1,14,2,4,129,13,9,1,0,18
20/09/2024 17:28,32,2,1,14,2,4,129,13,9,2,0,2
20/09/2024 17:28,33,2,1,14,2,4,129,13,9,3,0,2
20/09/2024 17:28,34,2,1,36,4,6,105,11,5,1,0,21
20/09/2024 17:28,35,2,1,36,4,6,105,11,5,2,0,3
20/09/2024 17:28,36,2,1,36,4,6,105,11,5,3,0,1
20/09/2024 17:29,37,2,1,7,1,7,34,4,4,1,0,21
20/09/2024 17:29,38,2,1,7,1,7,34,4,4,2,1,1
20/09/2024 17:29,39,2,1,7,1,7,34,4,4,3,1,1
20/09/2024 17:29,40,2,1,100,10,10,106,11,6,1,0,15
20/09/2024 17:29,41,2,1,100,10,10,106,11,6,2,0,4
20/09/2024 17:29,42,2,1,100,10,10,106,11,6,3,0,7
20/09/2024 17:29,43,2,1,13,2,3,74,8,4,1,0,11
20/09/2024 17:29,44,2,1,13,2,3,74,8,4,2,1,1
20/09/2024 17:30,45,2,1,13,2,3,74,8,4,3,0,1
20/09/2024 17:30,46,2,1,10,1,10,114,12,4,1,0,10
20/09/2024 17:30,47,2,1,10,1,10,114,12,4,2,0,3
20/09/2024 17:30,48,2,1,10,1,10,114,12,4,3,0,1
20/09/2024 17:30,49,2,1,123,13,3,128,13,8,1,1,11
20/09/2024 17:30,50,2,1,123,13,3,128,13,8,2,0,1
20/09/2024 17:30,51,2,1,123,13,3,128,13,8,3,0,2
20/09/2024 17:31,52,2,1,23,3,3,51,6,1,1,1,32
20/09/2024 17:31,53,2,1,23,3,3,51,6,1,2,0,1
20/09/2024 17:31,54,2,1,23,3,3,51,6,1,3,1,3
20/09/2024 17:31,55,2,1,6,1,6,7,1,7,1,0,9
20/09/2024 17:31,56,2,1,6,1,6,7,1,7,2,0,5
20/09/2024 17:31,57,2,1,6,1,6,7,1,7,3,0,2
20/09/2024 17:31,58,2,1,13,2,3,42,5,2,1,1,10
20/09/2024 17:31,59,2,1,13,2,3,42,5,2,2,0,3
20/09/2024 17:32,60,2,1,13,2,3,42,5,2,3,0,17
20/09/2024 17:32,61,2,1,12,2,2,82,9,2,1,0,18
20/09/2024 17:32,62,2,1,12,2,2,82,9,2,2,0,4
20/09/2024 17:32,63,2,1,12,2,2,82,9,2,3,0,5
20/09/2024 17:32,64,2,1,7,1,7,100,10,10,1,0,16
20/09/2024 17:32,65,2,1,7,1,7,100,10,10,2,1,1
20/09/2024 17:32,66,2,1,7,1,7,100,10,10,3,1,1
20/09/2024 17:33,67,2,1,5,1,5,74,8,4,1,1,16
20/09/2024 17:33,68,2,1,5,1,5,74,8,4,2,1,5
20/09/2024 17:33,69,2,1,5,1,5,74,8,4,3,0,5
20/09/2024 17:33,70,2,1,38,4,8,88,9,8,1,0,23
20/09/2024 17:33,71,2,1,38,4,8,88,9,8,2,0,6
20/09/2024 17:33,72,2,1,38,4,8,88,9,8,3,1,1
20/09/2024 17:34,73,2,1,3,1,3,15,2,5,1,1,15
20/09/2024 17:34,74,2,1,3,1,3,15,2,5,2,0,3
20/09/2024 17:34,75,2,1,3,1,3,15,2,5,3,1,2
20/09/2024 17:34,76,2,1,27,3,7,58,6,8,1,0,14
20/09/2024 17:34,77,2,1,27,3,7,58,6,8,2,0,4
20/09/2024 17:34,78,2,1,27,3,7,58,6,8,3,0,16
20/09/2024 17:35,79,2,1,52,6,2,85,9,5,1,0,14
20/09/2024 17:35,80,2,1,52,6,2,85,9,5,2,0,13
20/09/2024 17:35,81,2,1,52,6,2,85,9,5,3,0,2
20/09/2024 17:35,82,2,1,64,7,4,108,11,8,1,1,22
20/09/2024 17:35,83,2,1,64,7,4,108,11,8,2,0,1
20/09/2024 17:35,84,2,1,64,7,4,108,11,8,3,0,1
20/09/2024 17:36,85,2,1,91,10,1,122,13,2,1,0,18
20/09/2024 17:36,86,2,1,91,10,1,122,13,2,2,1,3
20/09/2024 17:36,87,2,1,91,10,1,122,13,2,3,1,3
20/09/2024 17:36,88,2,1,68,7,8,79,8,9,1,0,14
20/09/2024 17:36,89,2,1,68,7,8,79,8,9,2,0,3
20/09/2024 17:36,90,2,1,68,7,8,79,8,9,3,1,1
20/09/2024 17:36,91,2,1,55,6,5,109,11,9,1,1,18
20/09/2024 17:36,92,2,1,55,6,5,109,11,9,2,0,2
20/09/2024 17:37,93,2,1,55,6,5,109,11,9,3,1,3
20/09/2024 17:37,94,2,1,43,5,3,128,13,8,1,0,7
20/09/2024 17:37,95,2,1,43,5,3,128,13,8,2,1,2
20/09/2024 17:37,96,2,1,43,5,3,128,13,8,3,1,1
20/09/2024 17:37,97,2,1,103,11,3,115,12,5,1,0,9
20/09/2024 17:37,98,2,1,103,11,3,115,12,5,2,0,6
20/09/2024 17:37,99,2,1,103,11,3,115,12,5,3,0,1
20/09/2024 17:37,100,2,1,33,4,3,75,8,5,1,0,11
28/09/2024 11:13,101,2,1,33,4,3,75,8,5,2,1,382
28/09/2024 11:13,102,2,1,33,4,3,75,8,5,3,1,24
28/09/2024 11:14,103,2,1,38,4,8,92,10,2,1,0,53
28/09/2024 11:14,104,2,1,38,4,8,92,10,2,2,0,10
28/09/2024 11:15,105,2,1,38,4,8,92,10,2,3,1,17
28/09/2024 11:15,106,2,1,17,2,7,71,8,1,1,0,21
28/09/2024 11:15,107,2,1,17,2,7,71,8,1,2,0,5
28/09/2024 11:15,108,2,1,17,2,7,71,8,1,3,0,9
28/09/2024 11:18,109,2,1,18,2,8,109,11,9,1,1,34
28/09/2024 11:18,110,2,1,18,2,8,109,11,9,2,1,4
28/09/2024 11:18,111,2,1,18,2,8,109,11,9,3,1,5
28/09/2024 11:18,112,2,1,76,8,6,82,9,2,1,0,22
28/09/2024 11:18,113,2,1,76,8,6,82,9,2,2,1,1
28/09/2024 11:18,114,2,1,76,8,6,82,9,2,3,1,5
28/09/2024 11:19,115,2,1,48,5,8,100,10,10,1,0,18
28/09/2024 11:19,116,2,1,48,5,8,100,10,10,2,1,1
28/09/2024 11:19,117,2,1,48,5,8,100,10,10,3,1,4
28/09/2024 11:19,118,2,1,48,5,8,128,13,8,1,0,15
28/09/2024 11:19,119,2,1,48,5,8,128,13,8,2,0,3
28/09/2024 11:19,120,2,1,48,5,8,128,13,8,3,1,2
28/09/2024 11:20,121,2,1,37,4,7,127,13,7,1,1,44
28/09/2024 11:20,122,2,1,37,4,7,127,13,7,2,0,2
28/09/2024 11:20,123,2,1,37,4,7,127,13,7,3,0,4
28/09/2024 11:20,124,2,1,61,7,1,65,7,5,1,0,17
28/09/2024 11:20,125,2,1,61,7,1,65,7,5,2,0,11
28/09/2024 11:20,126,2,1,61,7,1,65,7,5,3,1,3
28/09/2024 11:21,127,2,1,53,6,3,125,13,5,1,1,26
28/09/2024 11:21,128,2,1,53,6,3,125,13,5,2,1,2
28/09/2024 11:21,129,2,1,53,6,3,125,13,5,3,1,9
28/09/2024 11:21,130,2,1,9,1,9,125,13,5,1,0,19
28/09/2024 11:22,131,2,1,9,1,9,125,13,5,2,1,3
28/09/2024 11:22,132,2,1,9,1,9,125,13,5,3,1,1
28/09/2024 11:22,133,2,1,5,1,5,116,12,6,1,1,14
28/09/2024 11:22,134,2,1,5,1,5,116,12,6,2,0,5
28/09/2024 11:22,135,2,1,5,1,5,116,12,6,3,0,11
28/09/2024 11:22,136,2,1,48,5,8,115,12,5,1,0,20
28/09/2024 11:22,137,2,1,48,5,8,115,12,5,2,1,3
28/09/2024 11:23,138,2,1,48,5,8,115,12,5,3,1,5
28/09/2024 11:28,139,2,1,19,2,9,83,9,3,1,0,121
28/09/2024 11:29,140,2,1,19,2,9,83,9,3,2,0,10
28/09/2024 11:29,141,2,1,19,2,9,83,9,3,3,0,3
28/09/2024 11:29,142,2,1,21,3,1,40,4,10,1,0,31
28/09/2024 11:29,143,2,1,21,3,1,40,4,10,2,1,5
28/09/2024 11:29,144,2,1,21,3,1,40,4,10,3,0,1
28/09/2024 11:30,145,2,1,14,2,4,30,3,10,1,0,25
28/09/2024 11:30,146,2,1,14,2,4,30,3,10,2,0,5
28/09/2024 11:30,147,2,1,14,2,4,30,3,10,3,0,1
