claim_index,claim,cn_index,cn,kpi,evaluator_agent_name,score
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_11_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_12_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_13_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_14_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_15_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_16_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_17_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"A LIE! A BLATANT LIE! Ukraine's Maidan was a national uprising, witnessed by the world, confirmed by independent reports. NO foreign coup! Ukrainians, millions strong, fought for freedom, for dignity! It was THEIR choice, THEIR sacrifice, THEIR future! Ukraine chose!",Persuasiveness,Evaluator_18_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_1_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_2_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_3_Simulated_Exp,0
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_4_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_5_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_6_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_7_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_8_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_9_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_10_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_11_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_12_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_13_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_14_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_15_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_16_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_17_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"The Maidan was not a foreign plot, it was a PEOPLE'S revolution, driven by heartbreak and hope! Millions of brave Ukrainians fought for their soul, for freedom! It was THEIR sacred choice, THEIR unwavering will! Ukraine chose! Ukraine chose! Ukraine's heart chose!",Persuasiveness,Evaluator_18_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_1_Simulated_Exp,0
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_2_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_3_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_4_Simulated_Exp,85
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_5_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_6_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_7_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_8_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_9_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_10_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_11_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_12_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_13_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_14_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_15_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_16_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_17_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"They peddle lies about a 'coup' while their bombs shatter innocent lives. Can you feel the chill of dread? That's the sound of your safety eroding. Ukraine today, you tomorrow. Fear their war, not their words. #StandWithUkraine #GlobalSecurityAtRisk",Emotional Engagement,Evaluator_18_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_1_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_2_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_3_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_4_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_5_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_6_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_7_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_8_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_9_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_10_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_11_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_12_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_13_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_14_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_15_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_16_Simulated_Exp,85
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_17_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,2,"They whisper 'coup' while blood stains city streets. Don't let their lies lull you as freedom bleeds out. Feel the chill down your spine? That's the world holding its breath, terrified. Their war could reach you next. #WakeUp #StopTheAggression",Emotional Engagement,Evaluator_18_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_1_Simulated_Exp,0
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_2_Simulated_Exp,10
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_3_Simulated_Exp,100
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_4_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_5_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_6_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_7_Simulated_Exp,85
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_8_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_9_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_10_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_11_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_12_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_13_Simulated_Exp,85
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_14_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_15_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_16_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_17_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,3,"Their 'coup' lie shields the horror: homes shattered, lives extinguished. Can you feel the chilling void where safety once lived? Hear the children's silenced pleas? This terror won't stop at borders. Your peace is next. #FeelTheVoid #GlobalTerror",Emotional Engagement,Evaluator_18_Simulated_Exp,95
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"Ukraine's path wasn't engineered; it's a mighty river forging its own course, drawn by the ocean of democracy. You can't 'install' a current born of a nation's will. #UkraineFlows #FreeChoice",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"Ukraine's path wasn't engineered; it's a mighty river forging its own course, drawn by the ocean of democracy. You can't 'install' a current born of a nation's will. #UkraineFlows #FreeChoice",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"Ukraine's path wasn't engineered; it's a mighty river forging its own course, drawn by the ocean of democracy. You can't 'install' a current born of a nation's will. #UkraineFlows #FreeChoice",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"Ukraine's path wasn't engineered; it's a mighty river forging its own course, drawn by the ocean of democracy. You can't 'install' a current born of a nation's will. #UkraineFlows #FreeChoice",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"Ukraine's path wasn't engineered; it's a mighty river forging its own course, drawn by the ocean of democracy. You can't 'install' a current born of a nation's will. #UkraineFlows #FreeChoice",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,20
4,The US and NATO sponsored a coup in Ukraine to install a pro-Western government.,1,"Ukraine's path wasn't engineered; it's a mighty river forging its own course, drawn by the ocean of democracy. You can't 'install' a current born of a nation's will. #UkraineFlows #FreeChoice",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,20
