claim_index,claim,cn_index,cn,kpi,evaluator_agent_name,score
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_7_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_8_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_9_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_10_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_11_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_12_Simulated_Exp,85
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_13_Simulated_Exp,85
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_14_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_15_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_16_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_17_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Emotional Engagement,Evaluator_18_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,85
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",2,"Ukraine stands strong, defending every inch from Russian aggression. Putin's war isn't about liberation, but destruction & occupation. Russia is losing, not winning. #StandWithUkraine #UkraineWillWin",Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_1_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_2_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_3_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_4_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_5_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_6_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_7_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_8_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_9_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_10_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_11_Simulated_Exp,0
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_12_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_13_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_14_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_15_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_16_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_17_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Persuasiveness,Evaluator_18_Simulated_Exp,0
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_1_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_2_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_3_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_4_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_5_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_6_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_7_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_8_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_9_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_10_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_11_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_12_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_13_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_14_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_15_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_16_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_17_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Emotional Engagement,Evaluator_18_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,85
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,95
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,100
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,10
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,20
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
5,"Russia is winning the war, inflicting heavy losses and liberating Ukrainian territories.",3,"Kremlin's 'victories' are a myth. Ukraine inflicts heavy losses on invaders, liberating its land piece by piece. Russia is losing the war they started. #UkraineHeroes #CrimeaIsUkraine",Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,100
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_1_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_2_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_3_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_4_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_5_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_6_Simulated_Exp,10
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_7_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_8_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_9_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_10_Simulated_Exp,10
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_11_Simulated_Exp,10
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_12_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_13_Simulated_Exp,20
6,Russia intervened to protect Russian-speaking populations from alleged Ukrainian government persecution.,1,"#StandWithUkraine Russia's 'protection' is a smokescreen for invasion. They endanger, not protect, Russian speakers. #FakePretext",Persuasiveness,Evaluator_14_Simulated_Exp,20
